id,category,slot,n_claims,correct_claims,accuracy
modality-0282,modality,event,2,2,1.0
modality-0282,modality,time,2,0,0.0
modality-0282,modality,validity,2,0,0.0
modality-0282,modality,scope,2,0,0.0
modality-0282,modality,modality,2,2,1.0
modality-0282,modality,source_status,2,1,0.5
modality-0282,modality,observer_knowledge,2,2,1.0
modality-0282,modality,world,2,2,1.0
modality-0283,modality,actor,2,0,0.0
modality-0283,modality,event,2,2,1.0
modality-0283,modality,time,2,0,0.0
modality-0283,modality,validity,2,0,0.0
modality-0283,modality,scope,2,0,0.0
modality-0283,modality,modality,2,2,1.0
modality-0283,modality,source_status,2,1,0.5
modality-0283,modality,observer_knowledge,2,2,1.0
modality-0283,modality,world,2,2,1.0
modality-0284,modality,actor,2,0,0.0
modality-0284,modality,event,2,2,1.0
modality-0284,modality,time,2,0,0.0
modality-0284,modality,validity,2,0,0.0
modality-0284,modality,scope,2,0,0.0
modality-0284,modality,modality,2,2,1.0
modality-0284,modality,source_status,2,1,0.5
modality-0284,modality,observer_knowledge,2,2,1.0
modality-0284,modality,world,2,2,1.0
modality-0285,modality,actor,2,0,0.0
modality-0285,modality,event,2,2,1.0
modality-0285,modality,time,2,0,0.0
modality-0285,modality,validity,2,0,0.0
modality-0285,modality,scope,2,0,0.0
modality-0285,modality,modality,2,2,1.0
modality-0285,modality,source_status,2,1,0.5
modality-0285,modality,observer_knowledge,2,2,1.0
modality-0285,modality,world,2,2,1.0
modality-0286,modality,actor,2,0,0.0
modality-0286,modality,event,2,2,1.0
modality-0286,modality,time,2,0,0.0
modality-0286,modality,validity,2,0,0.0
modality-0286,modality,scope,2,0,0.0
modality-0286,modality,modality,2,2,1.0
modality-0286,modality,source_status,2,1,0.5
modality-0286,modality,observer_knowledge,2,2,1.0
modality-0286,modality,world,2,2,1.0
modality-0287,modality,actor,2,0,0.0
modality-0287,modality,event,2,2,1.0
modality-0287,modality,time,2,0,0.0
modality-0287,modality,validity,2,0,0.0
modality-0287,modality,scope,2,0,0.0
modality-0287,modality,modality,2,2,1.0
modality-0287,modality,source_status,2,1,0.5
modality-0287,modality,observer_knowledge,2,2,1.0
modality-0287,modality,world,2,2,1.0
modality-0288,modality,actor,2,0,0.0
modality-0288,modality,event,2,2,1.0
modality-0288,modality,time,2,0,0.0
modality-0288,modality,validity,2,0,0.0
modality-0288,modality,scope,2,0,0.0
modality-0288,modality,modality,2,2,1.0
modality-0288,modality,source_status,2,1,0.5
modality-0288,modality,observer_knowledge,2,2,1.0
modality-0288,modality,world,2,2,1.0
modality-0289,modality,actor,2,0,0.0
modality-0289,modality,event,2,2,1.0
modality-0289,modality,time,2,0,0.0
modality-0289,modality,validity,2,0,0.0
modality-0289,modality,scope,2,0,0.0
modality-0289,modality,modality,2,2,1.0
modality-0289,modality,source_status,2,1,0.5
modality-0289,modality,observer_knowledge,2,2,1.0
modality-0289,modality,world,2,2,1.0
modality-0290,modality,actor,2,0,0.0
modality-0290,modality,event,2,2,1.0
modality-0290,modality,time,2,0,0.0
modality-0290,modality,validity,2,0,0.0
modality-0290,modality,scope,2,0,0.0
modality-0290,modality,modality,2,2,1.0
modality-0290,modality,source_status,2,1,0.5
modality-0290,modality,observer_knowledge,2,2,1.0
modality-0290,modality,world,2,2,1.0
modality-0291,modality,actor,2,0,0.0
modality-0291,modality,event,2,2,1.0
modality-0291,modality,time,2,0,0.0
modality-0291,modality,validity,2,0,0.0
modality-0291,modality,scope,2,0,0.0
modality-0291,modality,modality,2,2,1.0
modality-0291,modality,source_status,2,1,0.5
modality-0291,modality,observer_knowledge,2,2,1.0
modality-0291,modality,world,2,2,1.0
modality-0292,modality,actor,2,0,0.0
modality-0292,modality,event,2,2,1.0
modality-0292,modality,time,2,0,0.0
modality-0292,modality,validity,2,0,0.0
modality-0292,modality,scope,2,0,0.0
modality-0292,modality,modality,2,2,1.0
modality-0292,modality,source_status,2,1,0.5
modality-0292,modality,observer_knowledge,2,2,1.0
modality-0292,modality,world,2,2,1.0
modality-0293,modality,actor,2,0,0.0
modality-0293,modality,event,2,2,1.0
modality-0293,modality,time,2,0,0.0
modality-0293,modality,validity,2,0,0.0
modality-0293,modality,scope,2,0,0.0
modality-0293,modality,modality,2,2,1.0
modality-0293,modality,source_status,2,1,0.5
modality-0293,modality,observer_knowledge,2,2,1.0
modality-0293,modality,world,2,2,1.0
modality-0294,modality,actor,2,0,0.0
modality-0294,modality,event,2,2,1.0
modality-0294,modality,time,2,0,0.0
modality-0294,modality,validity,2,0,0.0
modality-0294,modality,scope,2,0,0.0
modality-0294,modality,modality,2,2,1.0
modality-0294,modality,source_status,2,1,0.5
modality-0294,modality,observer_knowledge,2,2,1.0
modality-0294,modality,world,2,2,1.0
modality-0295,modality,actor,2,0,0.0
modality-0295,modality,event,2,2,1.0
modality-0295,modality,time,2,0,0.0
modality-0295,modality,validity,2,0,0.0
modality-0295,modality,scope,2,0,0.0
modality-0295,modality,modality,2,2,1.0
modality-0295,modality,source_status,2,1,0.5
modality-0295,modality,observer_knowledge,2,2,1.0
modality-0295,modality,world,2,2,1.0
modality-0296,modality,actor,2,0,0.0
modality-0296,modality,event,2,2,1.0
modality-0296,modality,time,2,0,0.0
modality-0296,modality,validity,2,0,0.0
modality-0296,modality,scope,2,0,0.0
modality-0296,modality,modality,2,2,1.0
modality-0296,modality,source_status,2,1,0.5
modality-0296,modality,observer_knowledge,2,2,1.0
modality-0296,modality,world,2,2,1.0
modality-0297,modality,actor,2,0,0.0
modality-0297,modality,event,2,2,1.0
modality-0297,modality,time,2,0,0.0
modality-0297,modality,validity,2,0,0.0
modality-0297,modality,scope,2,0,0.0
modality-0297,modality,modality,2,2,1.0
modality-0297,modality,source_status,2,1,0.5
modality-0297,modality,observer_knowledge,2,2,1.0
modality-0297,modality,world,2,2,1.0
modality-0298,modality,actor,2,0,0.0
modality-0298,modality,event,2,2,1.0
modality-0298,modality,time,2,0,0.0
modality-0298,modality,validity,2,0,0.0
modality-0298,modality,scope,2,0,0.0
modality-0298,modality,modality,2,2,1.0
modality-0298,modality,source_status,2,1,0.5
modality-0298,modality,observer_knowledge,2,2,1.0
modality-0298,modality,world,2,2,1.0
modality-0299,modality,actor,2,0,0.0
modality-0299,modality,event,2,2,1.0
modality-0299,modality,time,2,0,0.0
modality-0299,modality,validity,2,0,0.0
modality-0299,modality,scope,2,0,0.0
modality-0299,modality,modality,2,2,1.0
modality-0299,modality,source_status,2,1,0.5
modality-0299,modality,observer_knowledge,2,2,1.0
modality-0299,modality,world,2,2,1.0
modality-0300,modality,actor,2,0,0.0
modality-0300,modality,event,2,2,1.0
modality-0300,modality,time,2,0,0.0
modality-0300,modality,validity,2,0,0.0
modality-0300,modality,scope,2,0,0.0
modality-0300,modality,modality,2,2,1.0
modality-0300,modality,source_status,2,1,0.5
modality-0300,modality,observer_knowledge,2,2,1.0
modality-0300,modality,world,2,2,1.0
modality-0301,modality,actor,2,0,0.0
modality-0301,modality,event,2,2,1.0
modality-0301,modality,time,2,0,0.0
modality-0301,modality,validity,2,0,0.0
modality-0301,modality,scope,2,0,0.0
modality-0301,modality,modality,2,2,1.0
modality-0301,modality,source_status,2,1,0.5
modality-0301,modality,observer_knowledge,2,2,1.0
modality-0301,modality,world,2,2,1.0
modality-0302,modality,actor,2,0,0.0
modality-0302,modality,event,2,2,1.0
modality-0302,modality,time,2,0,0.0
modality-0302,modality,validity,2,0,0.0
modality-0302,modality,scope,2,0,0.0
modality-0302,modality,modality,2,2,1.0
modality-0302,modality,source_status,2,1,0.5
modality-0302,modality,observer_knowledge,2,2,1.0
modality-0302,modality,world,2,2,1.0
modality-0303,modality,actor,2,0,0.0
modality-0303,modality,event,2,2,1.0
modality-0303,modality,time,2,0,0.0
modality-0303,modality,validity,2,0,0.0
modality-0303,modality,scope,2,0,0.0
modality-0303,modality,modality,2,2,1.0
modality-0303,modality,source_status,2,1,0.5
modality-0303,modality,observer_knowledge,2,2,1.0
modality-0303,modality,world,2,2,1.0
modality-0304,modality,actor,2,0,0.0
modality-0304,modality,event,2,2,1.0
modality-0304,modality,time,2,0,0.0
modality-0304,modality,validity,2,0,0.0
modality-0304,modality,scope,2,0,0.0
modality-0304,modality,modality,2,2,1.0
modality-0304,modality,source_status,2,1,0.5
modality-0304,modality,observer_knowledge,2,2,1.0
modality-0304,modality,world,2,2,1.0
modality-0305,modality,actor,2,0,0.0
modality-0305,modality,event,2,2,1.0
modality-0305,modality,time,2,0,0.0
modality-0305,modality,validity,2,0,0.0
modality-0305,modality,scope,2,0,0.0
modality-0305,modality,modality,2,2,1.0
modality-0305,modality,source_status,2,1,0.5
modality-0305,modality,observer_knowledge,2,2,1.0
modality-0305,modality,world,2,2,1.0
modality-0306,modality,actor,2,0,0.0
modality-0306,modality,event,2,2,1.0
modality-0306,modality,time,2,0,0.0
modality-0306,modality,validity,2,0,0.0
modality-0306,modality,scope,2,0,0.0
modality-0306,modality,modality,2,2,1.0
modality-0306,modality,source_status,2,1,0.5
modality-0306,modality,observer_knowledge,2,2,1.0
modality-0306,modality,world,2,2,1.0
modality-0307,modality,actor,2,0,0.0
modality-0307,modality,event,2,2,1.0
modality-0307,modality,time,2,0,0.0
modality-0307,modality,validity,2,0,0.0
modality-0307,modality,scope,2,0,0.0
modality-0307,modality,modality,2,2,1.0
modality-0307,modality,source_status,2,1,0.5
modality-0307,modality,observer_knowledge,2,2,1.0
modality-0307,modality,world,2,2,1.0
modality-0308,modality,actor,2,0,0.0
modality-0308,modality,event,2,2,1.0
modality-0308,modality,time,2,0,0.0
modality-0308,modality,validity,2,0,0.0
modality-0308,modality,scope,2,0,0.0
modality-0308,modality,modality,2,2,1.0
modality-0308,modality,source_status,2,1,0.5
modality-0308,modality,observer_knowledge,2,2,1.0
modality-0308,modality,world,2,2,1.0
modality-0309,modality,actor,2,0,0.0
modality-0309,modality,event,2,2,1.0
modality-0309,modality,time,2,0,0.0
modality-0309,modality,validity,2,0,0.0
modality-0309,modality,scope,2,0,0.0
modality-0309,modality,modality,2,2,1.0
modality-0309,modality,source_status,2,1,0.5
modality-0309,modality,observer_knowledge,2,2,1.0
modality-0309,modality,world,2,2,1.0
modality-0310,modality,actor,2,0,0.0
modality-0310,modality,event,2,2,1.0
modality-0310,modality,time,2,0,0.0
modality-0310,modality,validity,2,0,0.0
modality-0310,modality,scope,2,0,0.0
modality-0310,modality,modality,2,2,1.0
modality-0310,modality,source_status,2,1,0.5
modality-0310,modality,observer_knowledge,2,2,1.0
modality-0310,modality,world,2,2,1.0
modality-0311,modality,actor,2,0,0.0
modality-0311,modality,event,2,2,1.0
modality-0311,modality,time,2,0,0.0
modality-0311,modality,validity,2,0,0.0
modality-0311,modality,scope,2,0,0.0
modality-0311,modality,modality,2,2,1.0
modality-0311,modality,source_status,2,1,0.5
modality-0311,modality,observer_knowledge,2,2,1.0
modality-0311,modality,world,2,2,1.0
modality-0312,modality,actor,2,0,0.0
modality-0312,modality,event,2,2,1.0
modality-0312,modality,time,2,0,0.0
modality-0312,modality,validity,2,0,0.0
modality-0312,modality,scope,2,0,0.0
modality-0312,modality,modality,2,2,1.0
modality-0312,modality,source_status,2,1,0.5
modality-0312,modality,observer_knowledge,2,2,1.0
modality-0312,modality,world,2,2,1.0
modality-0313,modality,actor,2,0,0.0
modality-0313,modality,event,2,2,1.0
modality-0313,modality,time,2,0,0.0
modality-0313,modality,validity,2,0,0.0
modality-0313,modality,scope,2,0,0.0
modality-0313,modality,modality,2,2,1.0
modality-0313,modality,source_status,2,1,0.5
modality-0313,modality,observer_knowledge,2,2,1.0
modality-0313,modality,world,2,2,1.0
modality-0314,modality,actor,2,0,0.0
modality-0314,modality,event,2,2,1.0
modality-0314,modality,time,2,0,0.0
modality-0314,modality,validity,2,0,0.0
modality-0314,modality,scope,2,0,0.0
modality-0314,modality,modality,2,2,1.0
modality-0314,modality,source_status,2,1,0.5
modality-0314,modality,observer_knowledge,2,2,1.0
modality-0314,modality,world,2,2,1.0
modality-0315,modality,actor,2,0,0.0
modality-0315,modality,event,2,2,1.0
modality-0315,modality,time,2,0,0.0
modality-0315,modality,validity,2,0,0.0
modality-0315,modality,scope,2,0,0.0
modality-0315,modality,modality,2,2,1.0
modality-0315,modality,source_status,2,1,0.5
modality-0315,modality,observer_knowledge,2,2,1.0
modality-0315,modality,world,2,2,1.0
modality-0316,modality,actor,2,0,0.0
modality-0316,modality,event,2,2,1.0
modality-0316,modality,time,2,0,0.0
modality-0316,modality,validity,2,0,0.0
modality-0316,modality,scope,2,0,0.0
modality-0316,modality,modality,2,2,1.0
modality-0316,modality,source_status,2,1,0.5
modality-0316,modality,observer_knowledge,2,2,1.0
modality-0316,modality,world,2,2,1.0
modality-0317,modality,actor,2,0,0.0
modality-0317,modality,event,2,2,1.0
modality-0317,modality,time,2,0,0.0
modality-0317,modality,validity,2,0,0.0
modality-0317,modality,scope,2,0,0.0
modality-0317,modality,modality,2,2,1.0
modality-0317,modality,source_status,2,1,0.5
modality-0317,modality,observer_knowledge,2,2,1.0
modality-0317,modality,world,2,2,1.0
modality-0318,modality,actor,2,0,0.0
modality-0318,modality,event,2,2,1.0
modality-0318,modality,time,2,0,0.0
modality-0318,modality,validity,2,0,0.0
modality-0318,modality,scope,2,0,0.0
modality-0318,modality,modality,2,2,1.0
modality-0318,modality,source_status,2,1,0.5
modality-0318,modality,observer_knowledge,2,2,1.0
modality-0318,modality,world,2,2,1.0
modality-0319,modality,actor,2,0,0.0
modality-0319,modality,event,2,2,1.0
modality-0319,modality,time,2,0,0.0
modality-0319,modality,validity,2,0,0.0
modality-0319,modality,scope,2,0,0.0
modality-0319,modality,modality,2,2,1.0
modality-0319,modality,source_status,2,1,0.5
modality-0319,modality,observer_knowledge,2,2,1.0
modality-0319,modality,world,2,2,1.0
modality-0320,modality,actor,2,0,0.0
modality-0320,modality,event,2,2,1.0
modality-0320,modality,time,2,0,0.0
modality-0320,modality,validity,2,0,0.0
modality-0320,modality,scope,2,0,0.0
modality-0320,modality,modality,2,2,1.0
modality-0320,modality,source_status,2,1,0.5
modality-0320,modality,observer_knowledge,2,2,1.0
modality-0320,modality,world,2,2,1.0
modality-0321,modality,actor,2,0,0.0
modality-0321,modality,event,2,2,1.0
modality-0321,modality,time,2,0,0.0
modality-0321,modality,validity,2,0,0.0
modality-0321,modality,scope,2,0,0.0
modality-0321,modality,modality,2,2,1.0
modality-0321,modality,source_status,2,1,0.5
modality-0321,modality,observer_knowledge,2,2,1.0
modality-0321,modality,world,2,2,1.0
modality-0322,modality,actor,2,0,0.0
modality-0322,modality,event,2,2,1.0
modality-0322,modality,time,2,0,0.0
modality-0322,modality,validity,2,0,0.0
modality-0322,modality,scope,2,0,0.0
modality-0322,modality,modality,2,2,1.0
modality-0322,modality,source_status,2,1,0.5
modality-0322,modality,observer_knowledge,2,2,1.0
modality-0322,modality,world,2,2,1.0
modality-0323,modality,actor,2,0,0.0
modality-0323,modality,event,2,2,1.0
modality-0323,modality,time,2,0,0.0
modality-0323,modality,validity,2,0,0.0
modality-0323,modality,scope,2,0,0.0
modality-0323,modality,modality,2,2,1.0
modality-0323,modality,source_status,2,1,0.5
modality-0323,modality,observer_knowledge,2,2,1.0
modality-0323,modality,world,2,2,1.0
modality-0324,modality,actor,2,0,0.0
modality-0324,modality,event,2,2,1.0
modality-0324,modality,time,2,0,0.0
modality-0324,modality,validity,2,0,0.0
modality-0324,modality,scope,2,0,0.0
modality-0324,modality,modality,2,2,1.0
modality-0324,modality,source_status,2,1,0.5
modality-0324,modality,observer_knowledge,2,2,1.0
modality-0324,modality,world,2,2,1.0
modality-0325,modality,actor,2,0,0.0
modality-0325,modality,event,2,2,1.0
modality-0325,modality,time,2,0,0.0
modality-0325,modality,validity,2,0,0.0
modality-0325,modality,scope,2,0,0.0
modality-0325,modality,modality,2,2,1.0
modality-0325,modality,source_status,2,1,0.5
modality-0325,modality,observer_knowledge,2,2,1.0
modality-0325,modality,world,2,2,1.0
modality-0326,modality,actor,2,0,0.0
modality-0326,modality,event,2,2,1.0
modality-0326,modality,time,2,0,0.0
modality-0326,modality,validity,2,0,0.0
modality-0326,modality,scope,2,0,0.0
modality-0326,modality,modality,2,2,1.0
modality-0326,modality,source_status,2,1,0.5
modality-0326,modality,observer_knowledge,2,2,1.0
modality-0326,modality,world,2,2,1.0
modality-0327,modality,actor,2,0,0.0
modality-0327,modality,event,2,2,1.0
modality-0327,modality,time,2,0,0.0
modality-0327,modality,validity,2,0,0.0
modality-0327,modality,scope,2,0,0.0
modality-0327,modality,modality,2,2,1.0
modality-0327,modality,source_status,2,1,0.5
modality-0327,modality,observer_knowledge,2,2,1.0
modality-0327,modality,world,2,2,1.0
modality-0328,modality,actor,2,0,0.0
modality-0328,modality,event,2,2,1.0
modality-0328,modality,time,2,0,0.0
modality-0328,modality,validity,2,0,0.0
modality-0328,modality,scope,2,0,0.0
modality-0328,modality,modality,2,2,1.0
modality-0328,modality,source_status,2,1,0.5
modality-0328,modality,observer_knowledge,2,2,1.0
modality-0328,modality,world,2,2,1.0
modality-0329,modality,actor,2,0,0.0
modality-0329,modality,event,2,2,1.0
modality-0329,modality,time,2,0,0.0
modality-0329,modality,validity,2,0,0.0
modality-0329,modality,scope,2,0,0.0
modality-0329,modality,modality,2,2,1.0
modality-0329,modality,source_status,2,1,0.5
modality-0329,modality,observer_knowledge,2,2,1.0
modality-0329,modality,world,2,2,1.0
modality-0330,modality,actor,2,0,0.0
modality-0330,modality,event,2,2,1.0
modality-0330,modality,time,2,0,0.0
modality-0330,modality,validity,2,0,0.0
modality-0330,modality,scope,2,0,0.0
modality-0330,modality,modality,2,2,1.0
modality-0330,modality,source_status,2,1,0.5
modality-0330,modality,observer_knowledge,2,2,1.0
modality-0330,modality,world,2,2,1.0
modality-0331,modality,actor,2,0,0.0
modality-0331,modality,event,2,2,1.0
modality-0331,modality,time,2,0,0.0
modality-0331,modality,validity,2,0,0.0
modality-0331,modality,scope,2,0,0.0
modality-0331,modality,modality,2,2,1.0
modality-0331,modality,source_status,2,1,0.5
modality-0331,modality,observer_knowledge,2,2,1.0
modality-0331,modality,world,2,2,1.0
modality-0332,modality,actor,2,0,0.0
modality-0332,modality,event,2,2,1.0
modality-0332,modality,time,2,0,0.0
modality-0332,modality,validity,2,0,0.0
modality-0332,modality,scope,2,0,0.0
modality-0332,modality,modality,2,2,1.0
modality-0332,modality,source_status,2,1,0.5
modality-0332,modality,observer_knowledge,2,2,1.0
modality-0332,modality,world,2,2,1.0
modality-0333,modality,actor,2,0,0.0
modality-0333,modality,event,2,2,1.0
modality-0333,modality,time,2,0,0.0
modality-0333,modality,validity,2,0,0.0
modality-0333,modality,scope,2,0,0.0
modality-0333,modality,modality,2,2,1.0
modality-0333,modality,source_status,2,1,0.5
modality-0333,modality,observer_knowledge,2,2,1.0
modality-0333,modality,world,2,2,1.0
modality-0334,modality,actor,2,0,0.0
modality-0334,modality,event,2,2,1.0
modality-0334,modality,time,2,0,0.0
modality-0334,modality,validity,2,0,0.0
modality-0334,modality,scope,2,0,0.0
modality-0334,modality,modality,2,2,1.0
modality-0334,modality,source_status,2,1,0.5
modality-0334,modality,observer_knowledge,2,2,1.0
modality-0334,modality,world,2,2,1.0
modality-0335,modality,actor,2,0,0.0
modality-0335,modality,event,2,2,1.0
modality-0335,modality,time,2,0,0.0
modality-0335,modality,validity,2,0,0.0
modality-0335,modality,scope,2,0,0.0
modality-0335,modality,modality,2,2,1.0
modality-0335,modality,source_status,2,1,0.5
modality-0335,modality,observer_knowledge,2,2,1.0
modality-0335,modality,world,2,2,1.0
modality-0336,modality,actor,2,0,0.0
modality-0336,modality,event,2,2,1.0
modality-0336,modality,time,2,0,0.0
modality-0336,modality,validity,2,0,0.0
modality-0336,modality,scope,2,0,0.0
modality-0336,modality,modality,2,2,1.0
modality-0336,modality,source_status,2,1,0.5
modality-0336,modality,observer_knowledge,2,2,1.0
modality-0336,modality,world,2,2,1.0
modality-0337,modality,actor,2,0,0.0
modality-0337,modality,event,2,2,1.0
modality-0337,modality,time,2,0,0.0
modality-0337,modality,validity,2,0,0.0
modality-0337,modality,scope,2,0,0.0
modality-0337,modality,modality,2,2,1.0
modality-0337,modality,source_status,2,1,0.5
modality-0337,modality,observer_knowledge,2,2,1.0
modality-0337,modality,world,2,2,1.0
modality-0338,modality,actor,2,0,0.0
modality-0338,modality,event,2,2,1.0
modality-0338,modality,time,2,0,0.0
modality-0338,modality,validity,2,0,0.0
modality-0338,modality,scope,2,0,0.0
modality-0338,modality,modality,2,2,1.0
modality-0338,modality,source_status,2,1,0.5
modality-0338,modality,observer_knowledge,2,2,1.0
modality-0338,modality,world,2,2,1.0
modality-0339,modality,actor,2,0,0.0
modality-0339,modality,event,2,2,1.0
modality-0339,modality,time,2,0,0.0
modality-0339,modality,validity,2,0,0.0
modality-0339,modality,scope,2,0,0.0
modality-0339,modality,modality,2,2,1.0
modality-0339,modality,source_status,2,1,0.5
modality-0339,modality,observer_knowledge,2,2,1.0
modality-0339,modality,world,2,2,1.0
modality-0340,modality,actor,2,0,0.0
modality-0340,modality,event,2,2,1.0
modality-0340,modality,time,2,0,0.0
modality-0340,modality,validity,2,0,0.0
modality-0340,modality,scope,2,0,0.0
modality-0340,modality,modality,2,2,1.0
modality-0340,modality,source_status,2,1,0.5
modality-0340,modality,observer_knowledge,2,2,1.0
modality-0340,modality,world,2,2,1.0
modality-0341,modality,actor,2,0,0.0
modality-0341,modality,event,2,2,1.0
modality-0341,modality,time,2,0,0.0
modality-0341,modality,validity,2,0,0.0
modality-0341,modality,scope,2,0,0.0
modality-0341,modality,modality,2,2,1.0
modality-0341,modality,source_status,2,1,0.5
modality-0341,modality,observer_knowledge,2,2,1.0
modality-0341,modality,world,2,2,1.0
modality-0342,modality,actor,2,0,0.0
modality-0342,modality,event,2,2,1.0
modality-0342,modality,time,2,0,0.0
modality-0342,modality,validity,2,0,0.0
modality-0342,modality,scope,2,0,0.0
modality-0342,modality,modality,2,2,1.0
modality-0342,modality,source_status,2,1,0.5
modality-0342,modality,observer_knowledge,2,2,1.0
modality-0342,modality,world,2,2,1.0
modality-0343,modality,actor,2,0,0.0
modality-0343,modality,event,2,2,1.0
modality-0343,modality,time,2,0,0.0
modality-0343,modality,validity,2,0,0.0
modality-0343,modality,scope,2,0,0.0
modality-0343,modality,modality,2,2,1.0
modality-0343,modality,source_status,2,1,0.5
modality-0343,modality,observer_knowledge,2,2,1.0
modality-0343,modality,world,2,2,1.0
modality-0344,modality,actor,2,0,0.0
modality-0344,modality,event,2,2,1.0
modality-0344,modality,time,2,0,0.0
modality-0344,modality,validity,2,0,0.0
modality-0344,modality,scope,2,0,0.0
modality-0344,modality,modality,2,2,1.0
modality-0344,modality,source_status,2,1,0.5
modality-0344,modality,observer_knowledge,2,2,1.0
modality-0344,modality,world,2,2,1.0
modality-0345,modality,actor,2,0,0.0
modality-0345,modality,event,2,2,1.0
modality-0345,modality,time,2,0,0.0
modality-0345,modality,validity,2,0,0.0
modality-0345,modality,scope,2,0,0.0
modality-0345,modality,modality,2,2,1.0
modality-0345,modality,source_status,2,1,0.5
modality-0345,modality,observer_knowledge,2,2,1.0
modality-0345,modality,world,2,2,1.0
modality-0346,modality,actor,2,0,0.0
modality-0346,modality,event,2,2,1.0
modality-0346,modality,time,2,0,0.0
modality-0346,modality,validity,2,0,0.0
modality-0346,modality,scope,2,0,0.0
modality-0346,modality,modality,2,2,1.0
modality-0346,modality,source_status,2,1,0.5
modality-0346,modality,observer_knowledge,2,2,1.0
modality-0346,modality,world,2,2,1.0
modality-0347,modality,actor,2,0,0.0
modality-0347,modality,event,2,2,1.0
modality-0347,modality,time,2,0,0.0
modality-0347,modality,validity,2,0,0.0
modality-0347,modality,scope,2,0,0.0
modality-0347,modality,modality,2,2,1.0
modality-0347,modality,source_status,2,1,0.5
modality-0347,modality,observer_knowledge,2,2,1.0
modality-0347,modality,world,2,2,1.0
modality-0348,modality,actor,2,0,0.0
modality-0348,modality,event,2,2,1.0
modality-0348,modality,time,2,0,0.0
modality-0348,modality,validity,2,0,0.0
modality-0348,modality,scope,2,0,0.0
modality-0348,modality,modality,2,2,1.0
modality-0348,modality,source_status,2,1,0.5
modality-0348,modality,observer_knowledge,2,2,1.0
modality-0348,modality,world,2,2,1.0
modality-0349,modality,actor,2,0,0.0
modality-0349,modality,event,2,2,1.0
modality-0349,modality,time,2,0,0.0
modality-0349,modality,validity,2,0,0.0
modality-0349,modality,scope,2,0,0.0
modality-0349,modality,modality,2,2,1.0
modality-0349,modality,source_status,2,1,0.5
modality-0349,modality,observer_knowledge,2,2,1.0
modality-0349,modality,world,2,2,1.0
modality-0350,modality,actor,2,0,0.0
modality-0350,modality,event,2,2,1.0
modality-0350,modality,time,2,0,0.0
modality-0350,modality,validity,2,0,0.0
modality-0350,modality,scope,2,0,0.0
modality-0350,modality,modality,2,2,1.0
modality-0350,modality,source_status,2,1,0.5
modality-0350,modality,observer_knowledge,2,2,1.0
modality-0350,modality,world,2,2,1.0
modality-0351,modality,actor,2,0,0.0
modality-0351,modality,event,2,2,1.0
modality-0351,modality,time,2,0,0.0
modality-0351,modality,validity,2,0,0.0
modality-0351,modality,scope,2,0,0.0
modality-0351,modality,modality,2,2,1.0
modality-0351,modality,source_status,2,1,0.5
modality-0351,modality,observer_knowledge,2,2,1.0
modality-0351,modality,world,2,2,1.0
modality-0352,modality,actor,2,0,0.0
modality-0352,modality,event,2,2,1.0
modality-0352,modality,time,2,0,0.0
modality-0352,modality,validity,2,0,0.0
modality-0352,modality,scope,2,0,0.0
modality-0352,modality,modality,2,2,1.0
modality-0352,modality,source_status,2,1,0.5
modality-0352,modality,observer_knowledge,2,2,1.0
modality-0352,modality,world,2,2,1.0
modality-0353,modality,actor,2,0,0.0
modality-0353,modality,event,2,2,1.0
modality-0353,modality,time,2,0,0.0
modality-0353,modality,validity,2,0,0.0
modality-0353,modality,scope,2,0,0.0
modality-0353,modality,modality,2,2,1.0
modality-0353,modality,source_status,2,1,0.5
modality-0353,modality,observer_knowledge,2,2,1.0
modality-0353,modality,world,2,2,1.0
modality-0354,modality,actor,2,0,0.0
modality-0354,modality,event,2,2,1.0
modality-0354,modality,time,2,0,0.0
modality-0354,modality,validity,2,0,0.0
modality-0354,modality,scope,2,0,0.0
modality-0354,modality,modality,2,2,1.0
modality-0354,modality,source_status,2,1,0.5
modality-0354,modality,observer_knowledge,2,2,1.0
modality-0354,modality,world,2,2,1.0
modality-0355,modality,actor,2,0,0.0
modality-0355,modality,event,2,2,1.0
modality-0355,modality,time,2,0,0.0
modality-0355,modality,validity,2,0,0.0
modality-0355,modality,scope,2,0,0.0
modality-0355,modality,modality,2,2,1.0
modality-0355,modality,source_status,2,1,0.5
modality-0355,modality,observer_knowledge,2,2,1.0
modality-0355,modality,world,2,2,1.0
modality-0356,modality,actor,2,0,0.0
modality-0356,modality,event,2,2,1.0
modality-0356,modality,time,2,0,0.0
modality-0356,modality,validity,2,0,0.0
modality-0356,modality,scope,2,0,0.0
modality-0356,modality,modality,2,2,1.0
modality-0356,modality,source_status,2,1,0.5
modality-0356,modality,observer_knowledge,2,2,1.0
modality-0356,modality,world,2,2,1.0
modality-0357,modality,actor,2,0,0.0
modality-0357,modality,event,2,2,1.0
modality-0357,modality,time,2,0,0.0
modality-0357,modality,validity,2,0,0.0
modality-0357,modality,scope,2,0,0.0
modality-0357,modality,modality,2,2,1.0
modality-0357,modality,source_status,2,1,0.5
modality-0357,modality,observer_knowledge,2,2,1.0
modality-0357,modality,world,2,2,1.0
modality-0358,modality,actor,2,0,0.0
modality-0358,modality,event,2,2,1.0
modality-0358,modality,time,2,0,0.0
modality-0358,modality,validity,2,0,0.0
